# basename,datetime,site,mode,raw_size,gz_size,7z_size
COVIS-20180926T210952-diffuse3shallow,2018-09-26 21:09:52,Ashes,diffuse3shallow,32904744,16183436,12121674
COVIS-20180926T213002-imaging3,2018-09-26 21:30:02,Ashes,imaging3,1317623741,393123255,258371598
COVIS-20180926T220002-imaging1,2018-09-26 22:00:02,Ashes,imaging1,1389712531,420103495,265282766
COVIS-20180926T223002-imaging2,2018-09-26 22:30:02,Ashes,imaging2,1368073613,392944173,249008925
COVIS-20180926T230002-doppler2,2018-09-26 23:00:02,Ashes,doppler2,7643862098,1532303632,427405650
COVIS-20180927T000002-diffuse2deep,2018-09-27 00:00:02,Ashes,diffuse2deep,32904695,12453386,9096761
COVIS-20180927T000208-diffuse2shallow,2018-09-27 00:02:08,Ashes,diffuse2shallow,32904700,16484029,12529496
COVIS-20180927T000331-diffuse1deep,2018-09-27 00:03:31,Ashes,diffuse1deep,32904720,12671841,9361764
COVIS-20180927T000557-diffuse1shallow,2018-09-27 00:05:57,Ashes,diffuse1shallow,32904780,16307932,12140666
COVIS-20180927T000952-diffuse3shallow,2018-09-27 00:09:52,Ashes,diffuse3shallow,32904753,16202929,12027081
COVIS-20180927T003001-imaging3,2018-09-27 00:30:01,Ashes,imaging3,1317623755,379200790,249469394
COVIS-20180927T010001-imaging1,2018-09-27 01:00:01,Ashes,imaging1,1321228088,411484651,272239402
COVIS-20180927T020002-doppler2,2018-09-27 02:00:02,Ashes,doppler2,7461181022,1534113883,751204293
COVIS-20180927T030002-diffuse2deep,2018-09-27 03:00:02,Ashes,diffuse2deep,32062646,12056806,8821255
COVIS-20180927T030210-diffuse2shallow,2018-09-27 03:02:10,Ashes,diffuse2shallow,32062815,16042801,12173326
COVIS-20180927T030331-diffuse1deep,2018-09-27 03:03:31,Ashes,diffuse1deep,32904724,12503499,9287594
COVIS-20180927T030558-diffuse1shallow,2018-09-27 03:05:58,Ashes,diffuse1shallow,32904782,16409147,12160692
COVIS-20180927T030953-diffuse3shallow,2018-09-27 03:09:53,Ashes,diffuse3shallow,32904744,16290569,12055737
COVIS-20180927T033002-imaging3,2018-09-27 03:30:02,Ashes,imaging3,1317623725,388266977,255186003
COVIS-20180927T040002-imaging1,2018-09-27 04:00:02,Ashes,imaging1,1317624196,410333171,272902836
COVIS-20180927T163002-imaging2,2018-09-27 16:30:02,Ashes,imaging2,1317623752,407241477,268487796
COVIS-20180927T170002-doppler2,2018-09-27 17:00:02,Ashes,doppler2,7461181635,1572736520,767180145
COVIS-20180927T180002-diffuse2deep,2018-09-27 18:00:02,Ashes,diffuse2deep,32062812,12162838,8861026
COVIS-20180927T180212-diffuse2shallow,2018-09-27 18:02:12,Ashes,diffuse2shallow,32904713,16566023,12638980
COVIS-20180927T183001-imaging3,2018-09-27 18:30:01,Ashes,imaging3,1317623742,393835053,260305620
COVIS-20180927T190002-imaging1,2018-09-27 19:00:02,Ashes,imaging1,1317624213,398550992,265970556
COVIS-20180927T200103-doppler2,2018-09-27 20:01:03,Ashes,doppler2,7461182098,1475481643,722673545
COVIS-20180927T210002-diffuse2deep,2018-09-27 21:00:02,Ashes,diffuse2deep,32062647,12026784,8802902
COVIS-20180927T210208-diffuse2shallow,2018-09-27 21:02:08,Ashes,diffuse2shallow,32062667,15974177,12072362
COVIS-20180927T213003-imaging3,2018-09-27 21:30:03,Ashes,imaging3,1317623734,396507918,262906481
COVIS-20180927T223002-imaging2,2018-09-27 22:30:02,Ashes,imaging2,1317623753,410502510,274083145
COVIS-20180927T230002-doppler2,2018-09-27 23:00:02,Ashes,doppler2,7461181518,1550693416,758118913
COVIS-20181016T193751-panoleft,2018-10-16 19:37:51,Ashes,panoleft,1895209809,301838553,171479083
COVIS-20181016T200414-panoleft,2018-10-16 20:04:14,Ashes,panoleft,1895210329,776308466,509430940
COVIS-20181016T204848-panocenter,2018-10-16 20:48:48,Ashes,panocenter,2526946129,396212831,226382794
COVIS-20181016T212202-panoright,2018-10-16 21:22:02,Ashes,panoright,1895210889,842536554,569362437
COVIS-20181016T215854-diffuseright,2018-10-16 21:58:54,Ashes,diffuseright,797315079,264254854,173634127
COVIS-20181016T222133-diffuseleft,2018-10-16 22:21:33,Ashes,diffuseleft,797315377,247769906,161334703
COVIS-20181022T171756-panoleft,2018-10-22 17:17:56,Ashes,panoleft,1516199198,629047136,415309567
COVIS-20181022T173715-panoleft2,2018-10-22 17:37:15,Ashes,panoleft2,1516199514,395056990,211512261
COVIS-20181022T180039-panocenter,2018-10-22 18:00:39,Ashes,panocenter,2021598362,315809017,181302481
COVIS-20181022T182915-panoright,2018-10-22 18:29:15,Ashes,panoright,1516200027,680283675,460269694
COVIS-20181022T184732-panoright2,2018-10-22 18:47:32,Ashes,panoright2,1516200040,470776605,273970932
COVIS-20181102T210003-panoleft,2018-11-02 21:00:03,Ashes,panoleft,1516199883,626046449,412574511
COVIS-20181102T212150-panocenter,2018-11-02 21:21:50,Ashes,panocenter,2021598351,330115328,190613567
COVIS-20181102T214819-diffuseright,2018-11-02 21:48:19,Ashes,diffuseright,1683047235,586567974,379067200
COVIS-20181102T222118-diffuseleft,2018-11-02 22:21:18,Ashes,diffuseleft,1683047659,536818319,345036187
COVIS-20181103T060002-panoleft,2018-11-03 06:00:02,Ashes,panoleft,1516199259,617612848,406042095
COVIS-20181103T061913-panocenter,2018-11-03 06:19:13,Ashes,panocenter,2021597890,340939362,197540140
COVIS-20181103T064636-diffuseright,2018-11-03 06:46:36,Ashes,diffuseright,1683047449,584117975,378027434
COVIS-20181103T071927-diffuseleft,2018-11-03 07:19:27,Ashes,diffuseleft,1683047531,536871328,347178268
COVIS-20181103T090002-panoleft,2018-11-03 09:00:02,Ashes,panoleft,1516199286,632088916,419087460
COVIS-20181103T092014-panocenter,2018-11-03 09:20:14,Ashes,panocenter,2021597918,320045020,182760863
COVIS-20181103T094729-diffuseright,2018-11-03 09:47:29,Ashes,diffuseright,1683047710,549716265,358665918
COVIS-20181103T101941-diffuseleft,2018-11-03 10:19:41,Ashes,diffuseleft,1683047917,528235305,340408148
COVIS-20181103T120001-panoleft,2018-11-03 12:00:01,Ashes,panoleft,1516199304,639023468,426539879
COVIS-20181103T122015-panocenter,2018-11-03 12:20:15,Ashes,panocenter,2021597903,333426292,195762846
COVIS-20181103T124721-diffuseright,2018-11-03 12:47:21,Ashes,diffuseright,1683048852,556133235,360530655
COVIS-20181103T131933-diffuseleft,2018-11-03 13:19:33,Ashes,diffuseleft,1683048142,524091117,340080859
COVIS-20181103T150001-panoleft,2018-11-03 15:00:01,Ashes,panoleft,1516199242,628886457,414394687
COVIS-20181103T151929-panocenter,2018-11-03 15:19:29,Ashes,panocenter,2021597893,316884417,180946971
COVIS-20181103T154621-diffuseright,2018-11-03 15:46:21,Ashes,diffuseright,1683046610,543934754,358168673
COVIS-20181103T161827-diffuseleft,2018-11-03 16:18:27,Ashes,diffuseleft,1683047531,518462743,336322963
COVIS-20181104T000002-imageleft,2018-11-04 00:00:02,Ashes,imageleft,1516199282,639802218,425028492
COVIS-20181104T002001-imagecenter,2018-11-04 00:20:01,Ashes,imagecenter,2021597908,342352403,203104335
COVIS-20181104T030002-imageleft,2018-11-04 03:00:02,Ashes,imageleft,1516199372,467857996,267497895
COVIS-20181104T032234-imagecenter,2018-11-04 03:22:34,Ashes,imagecenter,2021597534,334429646,189159491
COVIS-20181104T034941-diffuseright,2018-11-04 03:49:41,Ashes,diffuseright,1683047121,607579977,407580260
COVIS-20181104T042202-diffuseleft,2018-11-04 04:22:02,Ashes,diffuseleft,1683047857,418923536,257775292
COVIS-20181104T060002-imageleft,2018-11-04 06:00:02,Ashes,imageleft,1516199320,505045871,301773772
COVIS-20181104T061941-imagecenter,2018-11-04 06:19:41,Ashes,imagecenter,2021597532,345289756,197426798
COVIS-20181104T064643-diffuseright,2018-11-04 06:46:43,Ashes,diffuseright,1683047033,613724249,404673474
COVIS-20181104T071916-diffuseleft,2018-11-04 07:19:16,Ashes,diffuseleft,1683048338,446134050,270926718
COVIS-20181104T090002-imageleft,2018-11-04 09:00:02,Ashes,imageleft,1516199317,525320169,319441831
COVIS-20181104T092005-imagecenter,2018-11-04 09:20:05,Ashes,imagecenter,2021597515,334167663,189547252
COVIS-20181104T094752-diffuseright,2018-11-04 09:47:52,Ashes,diffuseright,1683047493,599254625,396679844
COVIS-20181104T102015-diffuseleft,2018-11-04 10:20:15,Ashes,diffuseleft,1683047797,444153189,270484769
COVIS-20181104T120002-imageleft,2018-11-04 12:00:02,Ashes,imageleft,1516199299,536018177,329015564
COVIS-20181104T121907-imagecenter,2018-11-04 12:19:07,Ashes,imagecenter,2021597495,347365478,204156761
COVIS-20181104T124533-diffuseright,2018-11-04 12:45:33,Ashes,diffuseright,1683047337,587633741,386643687
COVIS-20181104T131806-diffuseleft,2018-11-04 13:18:06,Ashes,diffuseleft,1683048296,454411359,275792186
COVIS-20181104T150002-imageleft,2018-11-04 15:00:02,Ashes,imageleft,1516199335,523188998,317400951
COVIS-20181104T151933-imagecenter,2018-11-04 15:19:33,Ashes,imagecenter,2021597547,340393377,193416273
COVIS-20181104T154650-diffuseright,2018-11-04 15:46:50,Ashes,diffuseright,1683047293,598831518,400243912
COVIS-20181104T161945-diffuseleft,2018-11-04 16:19:45,Ashes,diffuseleft,1683047956,423926187,263655472
COVIS-20181104T180002-imageleft,2018-11-04 18:00:02,Ashes,imageleft,1516199302,522927743,318085535
COVIS-20181104T181911-imagecenter,2018-11-04 18:19:11,Ashes,imagecenter,2021597585,327184853,185241987
COVIS-20181104T184709-diffuseright,2018-11-04 18:47:09,Ashes,diffuseright,1683048019,595848566,397249967
COVIS-20181104T191927-diffuseleft,2018-11-04 19:19:27,Ashes,diffuseleft,1683047610,432569981,268263336
COVIS-20181104T210002-imageleft,2018-11-04 21:00:02,Ashes,imageleft,1516199302,534524422,330942435
COVIS-20181104T212040-imagecenter,2018-11-04 21:20:40,Ashes,imagecenter,2021597569,334935774,192820313
COVIS-20181104T214751-diffuseright,2018-11-04 21:47:51,Ashes,diffuseright,1683047837,578865702,382292141
COVIS-20181104T222037-diffuseleft,2018-11-04 22:20:37,Ashes,diffuseleft,1683047698,444284401,272541753
COVIS-20181105T000002-imageleft,2018-11-05 00:00:02,Ashes,imageleft,1516199279,536652024,328876300
COVIS-20181105T002006-imagecenter,2018-11-05 00:20:06,Ashes,imagecenter,2021597550,342429424,196855286
COVIS-20181105T004728-diffuseright,2018-11-05 00:47:28,Ashes,diffuseright,1683047119,608244312,399746038
COVIS-20181105T012117-diffuseleft,2018-11-05 01:21:17,Ashes,diffuseleft,1683048395,447814787,272325926
COVIS-20181105T030002-imageleft,2018-11-05 03:00:02,Ashes,imageleft,1516199290,528274145,322091680
COVIS-20181105T032007-imagecenter,2018-11-05 03:20:07,Ashes,imagecenter,2021597592,322722229,183069945
COVIS-20181105T034715-diffuseright,2018-11-05 03:47:15,Ashes,diffuseright,1683047374,587819965,391971008
COVIS-20181105T041947-diffuseleft,2018-11-05 04:19:47,Ashes,diffuseleft,1683047819,431798954,266984529
COVIS-20181105T060001-imageleft,2018-11-05 06:00:01,Ashes,imageleft,1516199312,523118867,319275781
COVIS-20181105T061855-imagecenter,2018-11-05 06:18:55,Ashes,imagecenter,2021597591,321283609,182233621
COVIS-20181105T064713-diffuseright,2018-11-05 06:47:13,Ashes,diffuseright,1683048278,581635601,388680968
COVIS-20181105T071947-diffuseleft,2018-11-05 07:19:47,Ashes,diffuseleft,1683047471,438220815,272201681
COVIS-20181105T150002-imageleft,2018-11-05 15:00:02,Ashes,imageleft,1516199291,521914946,318367513
COVIS-20181105T152019-imagecenter,2018-11-05 15:20:19,Ashes,imagecenter,2021597559,321447711,182118100
COVIS-20181105T210002-imageleft,2018-11-05 21:00:02,Ashes,imageleft,1516199315,469256381,271218562
COVIS-20181105T212216-imagecenter,2018-11-05 21:22:16,Ashes,imagecenter,2021597785,308993086,177663801
COVIS-20181106T030001-imageleft,2018-11-06 03:00:01,Ashes,imageleft,1516199379,446156512,251531584
COVIS-20181106T032210-imagecenter,2018-11-06 03:22:10,Ashes,imagecenter,2021597734,305987192,175575517
COVIS-20181106T034809-diffuseright,2018-11-06 03:48:09,Ashes,diffuseright,1683047296,589830107,395513736
COVIS-20181106T042117-diffuseleft,2018-11-06 04:21:17,Ashes,diffuseleft,1683047939,387785772,236289257
COVIS-20181106T060001-imageleft,2018-11-06 06:00:01,Ashes,imageleft,1516199349,481513383,282059047
COVIS-20181106T062001-imagecenter,2018-11-06 06:20:01,Ashes,imagecenter,2021597777,304480279,174862968
COVIS-20181106T064739-diffuseright,2018-11-06 06:47:39,Ashes,diffuseright,1683047517,591887811,396015709
COVIS-20181106T072038-diffuseleft,2018-11-06 07:20:38,Ashes,diffuseleft,1683048415,395543437,241642854
COVIS-20181106T090002-imageleft,2018-11-06 09:00:02,Ashes,imageleft,1516199348,488260389,286655159
COVIS-20181106T091933-imagecenter,2018-11-06 09:19:33,Ashes,imagecenter,2021597750,313153468,179547355
COVIS-20181106T150002-imageleft,2018-11-06 15:00:02,Ashes,imageleft,1516199388,461994441,264302187
COVIS-20181106T152154-imagecenter,2018-11-06 15:21:54,Ashes,imagecenter,2017989760,307939191,176111625
COVIS-20181106T210001-imageleft,2018-11-06 21:00:01,Ashes,imageleft,1516199348,453027203,256617407
COVIS-20181106T212131-imagecenter,2018-11-06 21:21:31,Ashes,imagecenter,2021597720,306470780,176010387
COVIS-20181106T214822-diffuseright,2018-11-06 21:48:22,Ashes,diffuseright,1683046808,598880826,397919095
COVIS-20181106T222217-diffuseleft,2018-11-06 22:22:17,Ashes,diffuseleft,1683048025,417996472,251404651
COVIS-20181107T000002-imageleft,2018-11-07 00:00:02,Ashes,imageleft,1516199311,492497888,290944032
COVIS-20181107T002023-imagecenter,2018-11-07 00:20:23,Ashes,imagecenter,2021597784,307776331,176269026
COVIS-20181107T004635-diffuseright,2018-11-07 00:46:35,Ashes,diffuseright,1683048027,607883017,403596407
COVIS-20181107T012022-diffuseleft,2018-11-07 01:20:22,Ashes,diffuseleft,1683047789,409332418,247395073
COVIS-20181107T030002-imageleft,2018-11-07 03:00:02,Ashes,imageleft,1516199289,494661388,291624453
COVIS-20181107T031959-imagecenter,2018-11-07 03:19:59,Ashes,imagecenter,2021597786,321061567,184707935
COVIS-20181107T034603-diffuseright,2018-11-07 03:46:03,Ashes,diffuseright,1683046518,594011289,398953365
COVIS-20181107T041840-diffuseleft,2018-11-07 04:18:40,Ashes,diffuseleft,1683048227,390157924,238787834
COVIS-20181107T060001-imageleft,2018-11-07 06:00:01,Ashes,imageleft,1516199349,482067345,282392310
COVIS-20181107T061957-imagecenter,2018-11-07 06:19:57,Ashes,imagecenter,2021597754,314846054,180298234
COVIS-20181107T064638-diffuseright,2018-11-07 06:46:38,Ashes,diffuseright,1683047017,601867808,403115864
COVIS-20181107T072005-diffuseleft,2018-11-07 07:20:05,Ashes,diffuseleft,1683048183,391950013,239247898
COVIS-20181107T090002-imageleft,2018-11-07 09:00:02,Ashes,imageleft,1516199372,481103776,281971078
COVIS-20181107T091939-imagecenter,2018-11-07 09:19:39,Ashes,imagecenter,2021597752,317519845,182835011
COVIS-20181107T150002-imageleft,2018-11-07 15:00:02,Ashes,imageleft,1516199378,472875885,272148667
COVIS-20181107T152206-imagecenter,2018-11-07 15:22:06,Ashes,imagecenter,2021597749,327769685,191368155
COVIS-20181107T154742-diffuseright,2018-11-07 15:47:42,Ashes,diffuseright,1683046896,601746538,404061220
COVIS-20181107T162123-diffuseleft,2018-11-07 16:21:23,Ashes,diffuseleft,1683048008,393251329,238850227
COVIS-20181107T180002-imageleft,2018-11-07 18:00:02,Ashes,imageleft,1516199314,483118796,283108693
COVIS-20181107T182003-imagecenter,2018-11-07 18:20:03,Ashes,imagecenter,2021597711,310332590,177738463
COVIS-20181107T184541-diffuseright,2018-11-07 18:45:41,Ashes,diffuseright,1683047900,594537400,399234962
COVIS-20181107T191903-diffuseleft,2018-11-07 19:19:03,Ashes,diffuseleft,1683048346,392218840,238716012
COVIS-20181107T210001-imageleft,2018-11-07 21:00:01,Ashes,imageleft,1516199345,478743009,280518249
COVIS-20181107T211953-imagecenter,2018-11-07 21:19:53,Ashes,imagecenter,2021597793,309038953,176923969
COVIS-20181108T030002-imageleft,2018-11-08 03:00:02,Ashes,imageleft,1516199338,473769925,274573897
COVIS-20181108T032231-imagecenter,2018-11-08 03:22:31,Ashes,imagecenter,2021597717,315907904,182296215
COVIS-20181108T034854-diffuseright,2018-11-08 03:48:54,Ashes,diffuseright,1683047064,594967168,393243615
COVIS-20181108T042216-diffuseleft,2018-11-08 04:22:16,Ashes,diffuseleft,1683047530,415578787,248977263
COVIS-20181108T060002-imageleft,2018-11-08 06:00:02,Ashes,imageleft,1516199331,493885686,291740436
COVIS-20181108T062010-imagecenter,2018-11-08 06:20:10,Ashes,imagecenter,2021597748,328555056,189179102
COVIS-20181108T064626-diffuseright,2018-11-08 06:46:26,Ashes,diffuseright,1683047008,601814397,404121550
COVIS-20181108T071932-diffuseleft,2018-11-08 07:19:32,Ashes,diffuseleft,1683047784,387724143,237387663
COVIS-20181108T090002-imageleft,2018-11-08 09:00:02,Ashes,imageleft,1516199333,488975868,286793082
COVIS-20181108T091953-imagecenter,2018-11-08 09:19:53,Ashes,imagecenter,2021597744,316060660,181191477
COVIS-20181108T094629-diffuseright,2018-11-08 09:46:29,Ashes,diffuseright,1683047778,614063715,407876769
COVIS-20181108T101950-diffuseleft,2018-11-08 10:19:50,Ashes,diffuseleft,1683047528,418191439,248672523
COVIS-20181108T150002-imageleft,2018-11-08 15:00:02,Ashes,imageleft,1516199363,487475858,286700312
COVIS-20181108T152023-imagecenter,2018-11-08 15:20:23,Ashes,imagecenter,2021597783,315087924,181170291
COVIS-20181108T210002-imageleft,2018-11-08 21:00:02,Ashes,imageleft,1516199376,469212081,269434599
COVIS-20181108T212157-imagecenter,2018-11-08 21:21:57,Ashes,imagecenter,2021597713,336470802,197490170
COVIS-20181108T214838-diffuseright,2018-11-08 21:48:38,Ashes,diffuseright,1683047041,595318839,392789862
COVIS-20181108T222121-diffuseleft,2018-11-08 22:21:21,Ashes,diffuseleft,1683048367,393167970,237621866
COVIS-20181109T000002-imageleft,2018-11-09 00:00:02,Ashes,imageleft,1516199349,492740078,293492915
COVIS-20181109T001915-imagecenter,2018-11-09 00:19:15,Ashes,imagecenter,2021597759,317352506,184126911
COVIS-20181109T004457-diffuseright,2018-11-09 00:44:57,Ashes,diffuseright,1683047503,605720574,406030584
COVIS-20181109T011833-diffuseleft,2018-11-09 01:18:33,Ashes,diffuseleft,1683048899,398231313,242346435
COVIS-20181109T030002-imageleft,2018-11-09 03:00:02,Ashes,imageleft,1516199383,495045439,293389562
COVIS-20181109T032003-imagecenter,2018-11-09 03:20:03,Ashes,imagecenter,2021597766,333985181,195134769
COVIS-20181109T034655-diffuseright,2018-11-09 03:46:55,Ashes,diffuseright,1683047680,618536457,408891662
COVIS-20181109T042019-diffuseleft,2018-11-09 04:20:19,Ashes,diffuseleft,1683047694,412702399,246539820
COVIS-20181109T060002-imageleft,2018-11-09 06:00:02,Ashes,imageleft,1516199338,484787436,284621659
COVIS-20181109T061906-imagecenter,2018-11-09 06:19:06,Ashes,imagecenter,2021597809,310881979,179272034
COVIS-20181109T064533-diffuseright,2018-11-09 06:45:33,Ashes,diffuseright,1683047943,589489907,396042478
COVIS-20181109T071822-diffuseleft,2018-11-09 07:18:22,Ashes,diffuseleft,1683048382,386926775,235439568
COVIS-20181109T090002-imageleft,2018-11-09 09:00:02,Ashes,imageleft,1516199350,487352357,286290099
COVIS-20181109T091930-imagecenter,2018-11-09 09:19:30,Ashes,imagecenter,2021597789,330979106,194012845
COVIS-20181109T094538-diffuseright,2018-11-09 09:45:38,Ashes,diffuseright,1683047232,591031616,389914672
COVIS-20181109T101845-diffuseleft,2018-11-09 10:18:45,Ashes,diffuseleft,1683047312,390188774,235928640
COVIS-20181109T120002-imageleft,2018-11-09 12:00:02,Ashes,imageleft,1516199347,496145756,293151305
COVIS-20181109T121957-imagecenter,2018-11-09 12:19:57,Ashes,imagecenter,2021597750,320160233,185286841
COVIS-20181109T124628-diffuseright,2018-11-09 12:46:28,Ashes,diffuseright,1683048115,596192645,397144332
COVIS-20181109T131851-diffuseleft,2018-11-09 13:18:51,Ashes,diffuseleft,1683048371,400706277,243877662
COVIS-20181109T150002-imageleft,2018-11-09 15:00:02,Ashes,imageleft,1516199352,496056457,293547866
COVIS-20181109T151956-imagecenter,2018-11-09 15:19:56,Ashes,imagecenter,2021597773,329613828,190299698
COVIS-20181109T210002-imageleft,2018-11-09 21:00:02,Ashes,imageleft,1516199333,467686184,267335095
COVIS-20181109T212249-imagecenter,2018-11-09 21:22:49,Ashes,imagecenter,2021597768,324202474,186175242
COVIS-20181109T214825-diffuseright,2018-11-09 21:48:25,Ashes,diffuseright,1683047945,601952052,403862451
COVIS-20181109T222129-diffuseleft,2018-11-09 22:21:29,Ashes,diffuseleft,1683048055,405682480,243175507
COVIS-20181110T000002-imageleft,2018-11-10 00:00:02,Ashes,imageleft,1516199384,486401931,286386310
